-0.19641,878.38989
-0.19535,884.82898
-0.19428,883.30164
-0.19322,882.53149
-0.19216,882.49286
-0.19110,882.94824
-0.19005,883.74976
-0.18899,884.66394
-0.18793,885.63831
-0.18688,886.58301
-0.18582,887.53345
-0.18476,888.44727
-0.18371,889.36066
-0.18266,890.22315
-0.18160,891.04730
-0.18055,891.82013
-0.17950,892.58075
-0.17845,893.33398
-0.17740,894.07074
-0.17635,894.78992
-0.17530,895.47113
-0.17425,896.12549
-0.17320,896.74085
-0.17216,897.32727
-0.17111,897.88513
-0.17007,898.41895
-0.16902,898.93005
-0.16798,899.42883
-0.16694,899.91864
-0.16590,900.40552
-0.16485,900.88171
-0.16381,901.34705
-0.16278,901.78333
-0.16174,902.20032
-0.16070,902.58392
-0.15966,902.94629
-0.15863,903.28235
-0.15760,903.60266
-0.15656,903.89539
-0.15553,904.15985
-0.15450,904.40418
-0.15347,904.62714
-0.15244,904.83814
-0.15141,905.03552
-0.15038,905.22400
-0.14936,905.40149
-0.14833,905.56958
-0.14731,905.72492
-0.14628,905.87463
-0.14526,906.02112
-0.14424,906.16821
-0.14322,906.32477
-0.14220,906.49634
-0.14118,906.65686
-0.14016,906.77441
-0.13915,906.81506
-0.13813,906.81165
-0.13712,906.86627
-0.13611,906.98645
-0.13510,907.17163
-0.13409,907.39966
-0.13308,907.63709
-0.13207,907.88843
-0.13107,908.15222
-0.13006,908.47205
-0.12906,908.85193
-0.12805,909.30933
-0.12705,909.78748
-0.12605,910.34082
-0.12505,910.93872
-0.12406,911.69586
-0.12306,912.58362
-0.12206,913.65991
-0.12107,914.81018
-0.12008,916.08997
-0.11909,917.35059
-0.11809,918.69531
-0.11710,919.95917
-0.11611,921.24243
-0.11512,922.35107
-0.11413,923.41956
-0.11314,924.36804
-0.11215,925.28540
-0.11117,926.07495
-0.11018,926.85425
-0.10919,927.54639
-0.10820,928.22711
-0.10721,928.85754
-0.10622,929.48694
-0.10523,930.08118
-0.10423,930.67438
-0.10324,931.22376
-0.10225,931.76477
-0.10126,932.27124
-0.10027,932.79334
-0.09928,933.29004
-0.09829,933.80591
-0.09730,934.29065
-0.09631,934.80798
-0.09532,935.28516
-0.09433,935.81519
-0.09334,936.31964
-0.09235,936.83936
-0.09136,937.32544
-0.09037,937.84070
-0.08938,938.34607
-0.08839,938.87811
-0.08740,939.39526
-0.08641,939.92627
-0.08542,940.42517
-0.08443,940.92804
-0.08344,941.41718
-0.08245,941.95459
-0.08146,942.52716
-0.08047,943.18530
-0.07948,943.78626
-0.07849,944.40332
-0.07750,944.92883
-0.07651,945.45471
-0.07552,945.93921
-0.07452,946.44989
-0.07353,946.95068
-0.07254,947.47772
-0.07155,948.03235
-0.07056,948.61951
-0.06957,949.21533
-0.06858,949.87964
-0.06759,950.53619
-0.06660,951.27179
-0.06561,952.01508
-0.06462,952.87366
-0.06363,953.77185
-0.06264,954.85559
-0.06165,956.05811
-0.06067,957.46167
-0.05968,958.93451
-0.05869,960.66956
-0.05770,962.39868
-0.05671,964.24439
-0.05572,965.87201
-0.05472,967.36841
-0.05372,968.64868
-0.05273,969.72266
-0.05172,970.71826
-0.05072,971.57184
-0.04971,972.19299
-0.04870,972.49921
-0.04769,972.68701
-0.04668,972.68201
-0.04566,972.58191
-0.04464,972.21301
-0.04361,971.82874
-0.04259,971.20935
-0.04156,970.64636
-0.04053,969.84851
-0.03950,969.11932
-0.03846,968.15308
-0.03742,967.26477
-0.03638,966.10748
-0.03534,965.01703
-0.03430,963.64423
-0.03325,962.36066
-0.03221,960.83313
-0.03116,959.37152
-0.03011,957.59540
-0.02906,955.71277
-0.02800,953.89398
-0.02695,951.78754
-0.02589,949.77881
-0.02483,947.39276
-0.02377,945.14636
-0.02271,942.48914
-0.02165,940.06274
-0.02058,937.24072
-0.01952,934.70410
-0.01845,931.68274
-0.01738,928.67395
-0.01631,925.06226
-0.01525,921.74542
-0.01418,918.03748
-0.01310,914.27985
-0.01203,910.81946
-0.01096,907.01544
-0.00989,903.51923
-0.00881,899.56714
-0.00774,895.97864
-0.00667,891.91925
-0.00559,888.20789
-0.00452,884.00757
-0.00344,880.20386
-0.00237,875.89429
-0.00129,871.17517
-0.00021,866.09583
0.00086,859.44031
0.00194,851.00549
0.00301,841.21246
0.00409,831.49353
0.00516,821.83081
0.00623,812.06415
0.00730,802.05505
0.00837,791.28088
0.00943,780.73346
0.01050,770.31915
0.01156,759.83752
0.01261,748.70728
0.01367,737.85394
0.01472,727.08380
0.01576,716.23700
0.01680,705.17505
0.01784,693.24426
0.01887,681.15491
0.01990,669.10449
0.02092,657.16870
0.02194,644.53919
0.02295,631.99915
0.02395,619.62732
0.02495,607.39288
0.02594,595.31085
0.02692,582.95178
0.02789,571.55853
0.02886,561.89771
0.02983,554.18512
0.03079,549.02087
0.03174,545.67737
0.03270,543.63709
0.03365,542.61609
0.03460,542.17664
0.03555,541.96503
0.03650,541.75946
0.03745,541.52368
0.03840,541.25299
0.03935,540.92273
0.04030,540.56775
0.04125,540.16766
0.04219,539.70886
0.04314,539.20105
0.04408,538.69312
0.04503,538.21606
0.04597,537.75110
0.04691,537.32288
0.04785,536.92883
0.04879,536.55798
0.04973,536.22022
0.05067,535.91638
0.05161,535.63782
0.05255,535.37634
0.05348,535.10950
0.05442,534.83972
0.05535,534.57092
0.05629,534.29437
0.05722,534.02924
0.05816,533.76331
0.05909,533.49805
0.06002,533.22363
0.06096,532.96069
0.06189,532.70447
0.06282,532.44531
0.06375,532.19153
0.06468,531.94251
0.06561,531.69873
0.06654,531.46368
0.06747,531.23450
0.06839,531.00812
0.06932,530.78357
0.07025,530.58484
0.07118,530.36462
0.07210,530.16333
0.07303,529.97266
0.07395,529.75732
0.07488,529.54443
0.07580,529.34296
0.07673,529.15259
0.07765,528.97119
0.07858,528.79230
0.07950,528.60950
0.08042,528.42505
0.08134,528.24768
0.08227,528.07617
0.08319,527.91242
0.08411,527.74219
0.08503,527.57080
0.08595,527.40698
0.08687,527.24121
0.08779,527.06982
0.08871,526.88568
0.08963,526.69397
0.09055,526.48706
0.09147,526.27222
0.09239,526.05505
0.09331,525.84082
0.09423,525.60828
0.09514,525.29865
0.09606,524.94959
0.09698,524.56891
0.09790,524.27875
0.09881,524.29285
0.09973,524.59778
0.10065,524.84912
0.10156,524.87378
0.10248,524.78955
0.10340,524.66040
0.10431,524.52960
0.10523,524.41834
0.10614,524.30145
0.10706,524.18848
0.10798,524.07129
0.10889,523.97162
0.10981,523.86414
0.11072,523.76727
0.11164,523.67011
0.11255,523.57471
0.11346,523.48096
0.11438,523.38806
0.11529,523.31323
0.11621,523.23248
0.11712,523.16254
0.11804,523.08374
0.11895,523.02063
0.11986,522.95459
0.12078,522.89978
0.12169,522.84216
0.12260,522.78845
0.12352,522.74005
0.12443,522.69019
0.12534,522.63989
0.12626,522.59717
0.12717,522.56665
0.12808,522.52820
0.12900,522.49353
0.12991,522.46509
0.13082,522.43884
0.13174,522.41150
0.13265,522.39148
0.13356,522.37378
0.13448,522.35986
0.13539,522.34753
0.13630,522.34229
0.13722,522.33801
0.13813,522.33154
0.13904,522.33752
0.13995,522.35486
0.14087,522.37756
0.14178,522.43262
0.14269,522.48975
0.14361,522.56848
0.14452,522.65564
0.14543,522.74793
0.14635,522.84021
0.14726,522.93335
0.14817,523.03406
0.14909,523.12695
0.15000,523.21985
0.15092,523.28320
0.15183,523.34460
0.15274,523.41553
0.15366,523.48731
0.15457,523.56445
0.15548,523.62622
0.15640,523.69067
0.15731,523.75440
0.15823,523.82520
0.15914,523.90295
0.16005,523.95642
0.16097,524.01831
0.16188,524.07105
0.16280,524.13226
0.16371,524.19153
0.16463,524.24622
0.16554,524.30835
0.16646,524.35852
0.16737,524.41779
0.16829,524.45160
0.16920,524.48700
0.17012,524.52850
0.17103,524.56671
0.17195,524.61920
0.17286,524.65820
0.17378,524.70532
0.17469,524.74774
0.17561,524.79547
0.17652,524.85315
0.17744,524.89124
0.17836,524.93658
0.17927,524.95752
0.18019,524.96887
0.18111,524.96399
0.18202,524.94641
0.18294,524.92932
0.18385,524.89417
0.18477,524.86176
0.18569,524.80689
0.18660,524.74347
0.18752,524.66162
0.18844,524.54468
0.18936,524.39954
0.19027,524.19659
0.19119,523.98193
0.19211,523.82953
0.19302,523.83386
0.19394,523.99670
0.19486,524.21082
0.19578,524.38519
0.19669,524.47723
0.19761,524.51636
0.19853,524.51257
0.19945,524.48743
0.20037,524.46301
0.20128,524.42828
0.20220,524.40222
0.20312,524.36426
0.20404,524.32690
0.20496,524.28229
0.20588,524.22949
0.20680,524.18616
0.20771,524.13477
0.20863,524.09082
0.20955,524.04126
0.21047,523.99243
0.21139,523.94482
0.21231,523.89044
0.21323,523.84595
0.21415,523.78680
0.21507,523.73254
0.21599,523.67835
0.21690,523.62524
0.21782,523.57935
0.21874,523.52765
0.21966,523.48804
0.22058,523.43970
0.22150,523.39496
0.22242,523.34821
0.22334,523.29096
0.22426,523.24023
0.22518,523.18335
0.22610,523.13611
0.22702,523.08368
0.22794,523.03149
0.22886,522.97913
0.22978,522.92004
0.23071,522.87177
0.23163,522.81470
0.23255,522.75861
0.23347,522.69763
0.23439,522.63599
0.23531,522.57898
0.23623,522.51416
0.23715,522.45898
0.23807,522.39380
0.23899,522.32996
0.23992,522.26465
0.24084,522.20209
0.24176,522.13336
0.24268,522.06506
0.24360,521.99091
0.24452,521.91876
0.24544,521.85803
0.24637,521.79004
0.24729,521.71875
0.24821,521.66309
0.24913,521.59741
0.25006,521.52429
0.25098,521.46777
0.25190,521.40149
0.25282,521.32898
0.25375,521.27576
0.25467,521.22162
0.25559,521.15875
0.25651,521.10748
0.25744,521.05969
0.25836,521.00391
0.25928,520.95422
0.26021,520.91260
0.26113,520.85840
0.26205,520.80182
0.26298,520.75464
0.26390,520.70801
0.26482,520.65955
0.26575,520.60907
0.26667,520.55640
0.26760,520.50263
0.26852,520.44354
0.26944,520.38440
0.27037,520.31610
0.27129,520.24023
0.27222,520.17273
0.27314,520.10266
0.27407,520.03571
